name,age,city,salary,age_category
Mary,97,New York,30000,senior
John,49,Cape Town,55000,adult
James,86,Toronto,90000,senior
William,96,Cape Town,125000,senior
Elizabeth,42,Moscow,125000,adult
David,11,Rio de Janeiro,20000,young
Jennifer,50,Sydney,65000,adult
Elizabeth,75,Tokyo,195000,senior
Elizabeth,62,New York,130000,adult
Jennifer,5,Paris,105000,young
Susan,76,Cape Town,20000,senior
James,78,Rio de Janeiro,200000,senior
David,73,Sydney,75000,senior
Susan,61,Paris,195000,adult
John,64,Sydney,90000,adult
John,19,Rio de Janeiro,90000,adult
Linda,58,Sydney,125000,adult
John,46,Mumbai,195000,adult
William,46,New York,20000,adult
Sarah,54,Toronto,70000,adult
William,78,Toronto,155000,senior
Michael,29,Toronto,20000,adult
Jessica,46,Cairo,40000,adult
Robert,15,New York,130000,young
Jennifer,67,Rio de Janeiro,115000,senior
Karen,73,Cape Town,135000,senior
Jessica,51,Mumbai,30000,adult
Joseph,90,Moscow,60000,senior
Patricia,70,Sydney,145000,senior
David,89,Rio de Janeiro,80000,senior
William,17,Tokyo,25000,young
Thomas,30,Tokyo,155000,adult
Patricia,51,Rio de Janeiro,145000,adult
Jessica,99,Rio de Janeiro,155000,senior
Karen,36,Paris,135000,adult
James,92,Toronto,60000,senior
Thomas,11,Cape Town,95000,young
Elizabeth,44,Cape Town,20000,adult
Richard,40,Rio de Janeiro,135000,adult
William,2,Cape Town,90000,young
Thomas,29,Cairo,75000,adult
Joseph,30,Sydney,50000,adult
Karen,41,Moscow,30000,adult
Sarah,84,Sydney,95000,senior
Patricia,88,Cairo,60000,senior
Christopher,76,Mumbai,90000,senior
Christopher,87,Cape Town,30000,senior
Richard,17,Tokyo,80000,young
Patricia,42,Tokyo,170000,adult
Mary,84,Sydney,90000,senior
Karen,8,Sydney,65000,young
Jennifer,2,Moscow,115000,young
John,57,New York,145000,adult
Mary,60,Sydney,175000,adult
William,78,Sydney,195000,senior
John,53,Moscow,195000,adult
Richard,45,Cape Town,185000,adult
Susan,34,Mumbai,195000,adult
John,87,Mumbai,40000,senior
Barbara,64,Toronto,115000,adult
William,47,Toronto,185000,adult
David,46,Rio de Janeiro,120000,adult
Karen,23,Toronto,20000,adult
James,27,Paris,45000,adult
Jessica,77,New York,170000,senior
Robert,54,Cairo,140000,adult
John,12,Rio de Janeiro,170000,young
Christopher,1,Tokyo,150000,young
Christopher,90,Sydney,55000,senior
Thomas,18,Cape Town,115000,young
Mary,44,Toronto,190000,adult
William,18,Cape Town,165000,young
Christopher,76,Toronto,30000,senior
Sarah,32,Paris,65000,adult
Robert,8,Cape Town,105000,young
Jennifer,81,New York,100000,senior
Karen,62,Sydney,80000,adult
James,9,Mumbai,130000,young
William,98,New York,185000,senior
Thomas,61,Tokyo,85000,adult
James,61,Toronto,55000,adult
Karen,94,Moscow,170000,senior
William,63,Paris,60000,adult
Michael,22,Paris,65000,adult
Richard,30,Moscow,190000,adult
Michael,60,New York,170000,adult
Richard,81,Tokyo,180000,senior
Barbara,1,Mumbai,125000,young
Mary,81,New York,65000,senior
James,76,New York,65000,senior
Karen,36,Tokyo,35000,adult
Karen,85,Rio de Janeiro,20000,senior
Joseph,84,Sydney,30000,senior
Sarah,39,New York,145000,adult
James,83,Moscow,70000,senior
Susan,34,Toronto,160000,adult
Mary,79,Cairo,150000,senior
William,61,Rio de Janeiro,140000,adult
Robert,20,Mumbai,20000,adult
Michael,22,Paris,155000,adult
Elizabeth,31,Cape Town,40000,adult
Joseph,23,New York,45000,adult
Richard,8,Sydney,105000,young
Jessica,60,New York,110000,adult
Joseph,7,Sydney,150000,young
Jennifer,56,Paris,165000,adult
Patricia,1,New York,95000,young
Barbara,15,Cairo,195000,young
Barbara,33,Mumbai,120000,adult
Susan,78,New York,110000,senior
Thomas,49,Cairo,45000,adult
Sarah,24,Toronto,85000,adult
Barbara,31,Moscow,175000,adult
Jessica,83,Mumbai,75000,senior
Thomas,83,Tokyo,90000,senior
Barbara,75,Tokyo,90000,senior
Robert,71,Paris,20000,senior
Linda,81,Sydney,195000,senior
Michael,66,Toronto,75000,senior
Thomas,87,New York,100000,senior
Michael,49,Tokyo,165000,adult
Michael,7,Toronto,165000,young
Linda,89,Sydney,65000,senior
Jennifer,74,Cape Town,145000,senior
Susan,43,Moscow,80000,adult
Elizabeth,33,Sydney,105000,adult
Michael,29,Rio de Janeiro,165000,adult
Robert,71,Paris,80000,senior
Barbara,89,Cape Town,50000,senior
John,33,Tokyo,25000,adult
Linda,79,Cape Town,155000,senior
Christopher,90,Tokyo,105000,senior
Susan,36,Mumbai,150000,adult
Joseph,61,Tokyo,55000,adult
Christopher,79,Mumbai,95000,senior
Jennifer,10,Rio de Janeiro,90000,young
Michael,11,Sydney,95000,young
Susan,93,Cape Town,85000,senior
Barbara,69,Toronto,80000,senior
Jessica,99,Toronto,55000,senior
Michael,9,Cairo,185000,young
Michael,55,Rio de Janeiro,190000,adult
Jessica,18,Moscow,45000,young
Barbara,68,Toronto,75000,senior
Joseph,53,Sydney,175000,adult
Michael,80,Rio de Janeiro,150000,senior
William,92,Toronto,165000,senior
Richard,84,Tokyo,75000,senior
Elizabeth,5,Sydney,160000,young
Karen,67,Mumbai,125000,senior
Christopher,59,Rio de Janeiro,30000,adult
John,17,Tokyo,180000,young
Joseph,16,Moscow,35000,young
Jennifer,11,Toronto,155000,young
Robert,20,New York,150000,adult
William,30,Toronto,185000,adult
Jennifer,11,Sydney,185000,young
Jessica,28,Toronto,130000,adult
William,39,Toronto,150000,adult
John,5,Rio de Janeiro,130000,young
James,36,Tokyo,195000,adult
Jessica,98,Tokyo,165000,senior
Elizabeth,50,Sydney,70000,adult
Patricia,22,New York,85000,adult
Sarah,76,Paris,195000,senior
David,39,Rio de Janeiro,160000,adult
Susan,70,Cape Town,160000,senior
Christopher,53,Rio de Janeiro,110000,adult
Susan,45,Moscow,185000,adult
Michael,78,Mumbai,80000,senior
David,41,Moscow,105000,adult
David,69,Sydney,80000,senior
Patricia,81,Toronto,85000,senior
William,97,Mumbai,140000,senior
William,8,Cairo,95000,young
Mary,5,Moscow,135000,young
Jennifer,34,Cape Town,50000,adult
Michael,88,New York,150000,senior
Karen,28,Toronto,60000,adult
Michael,71,Moscow,170000,senior
Susan,67,Rio de Janeiro,95000,senior
Karen,19,Cape Town,140000,adult
Jessica,40,Paris,95000,adult
Joseph,51,Tokyo,95000,adult
Mary,82,Mumbai,25000,senior
Christopher,81,Mumbai,180000,senior
Linda,61,Mumbai,45000,adult
Joseph,86,Rio de Janeiro,80000,senior
Richard,12,Mumbai,200000,young
Richard,58,Moscow,115000,adult
Jennifer,22,Toronto,35000,adult
John,48,Paris,175000,adult
Thomas,77,Cape Town,200000,senior
Barbara,69,Moscow,85000,senior
David,12,Mumbai,185000,young
William,41,Cairo,90000,adult
David,11,Moscow,130000,young
William,42,Mumbai,40000,adult
Joseph,81,Rio de Janeiro,55000,senior
David,87,Rio de Janeiro,145000,senior
Christopher,29,Rio de Janeiro,75000,adult
Richard,22,Toronto,185000,adult
Barbara,20,Tokyo,135000,adult
Jennifer,45,Paris,155000,adult
James,84,Moscow,130000,senior
Susan,12,Sydney,55000,young
David,5,New York,135000,young
Linda,29,Mumbai,145000,adult
Patricia,11,Tokyo,80000,young
Richard,5,Cairo,130000,young
Thomas,38,New York,130000,adult
John,21,New York,90000,adult
Linda,60,Mumbai,95000,adult
John,2,Sydney,40000,young
David,56,Moscow,70000,adult
Richard,32,Cairo,140000,adult
Joseph,12,New York,125000,young
Jessica,58,Toronto,55000,adult
Joseph,75,Mumbai,200000,senior
Joseph,61,Sydney,135000,adult
James,52,Cape Town,135000,adult
Jennifer,45,Tokyo,155000,adult
Robert,43,Cairo,115000,adult
Jennifer,37,Cairo,25000,adult
Linda,97,Sydney,165000,senior
Susan,62,Tokyo,110000,adult
Mary,1,Tokyo,185000,young
Linda,64,Rio de Janeiro,110000,adult
Jessica,21,New York,100000,adult
Michael,41,Moscow,190000,adult
John,19,Mumbai,195000,adult
Barbara,50,Sydney,175000,adult
Mary,58,Paris,110000,adult
William,82,Moscow,160000,senior
John,22,Paris,195000,adult
Patricia,95,Toronto,195000,senior
Patricia,37,Cape Town,135000,adult
Robert,12,Cape Town,135000,young
David,82,Tokyo,85000,senior
Thomas,57,New York,125000,adult
Barbara,93,Sydney,80000,senior
Jessica,51,Rio de Janeiro,110000,adult
Patricia,90,Paris,55000,senior
David,70,Toronto,125000,senior
Sarah,93,Moscow,80000,senior
Robert,48,Rio de Janeiro,20000,adult
Susan,20,Cairo,95000,adult
Joseph,20,New York,200000,adult
Michael,39,Paris,185000,adult
Michael,7,Rio de Janeiro,125000,young
James,52,Rio de Janeiro,165000,adult
Mary,45,Moscow,80000,adult
Patricia,62,New York,55000,adult
Thomas,1,New York,35000,young
Susan,10,Tokyo,185000,young
Jessica,46,Rio de Janeiro,130000,adult
Thomas,62,Tokyo,45000,adult
Robert,18,Toronto,105000,young
Michael,47,Cape Town,195000,adult
David,7,Tokyo,110000,young
Christopher,23,Moscow,90000,adult
Jessica,74,Tokyo,135000,senior
John,22,Rio de Janeiro,100000,adult
Patricia,77,Moscow,90000,senior
Barbara,38,Cape Town,50000,adult
Michael,64,Paris,110000,adult
Thomas,7,Mumbai,130000,young
David,61,Cape Town,195000,adult
James,39,Paris,70000,adult
David,14,Paris,65000,young
Linda,77,Rio de Janeiro,145000,senior
Thomas,34,Paris,70000,adult
Barbara,18,Cairo,65000,young
Patricia,36,Mumbai,75000,adult
Thomas,86,Sydney,160000,senior
Linda,5,New York,200000,young
David,34,Tokyo,45000,adult
David,36,Toronto,180000,adult
Jennifer,51,Tokyo,165000,adult
William,50,Cape Town,160000,adult
James,89,Cape Town,125000,senior
James,28,Mumbai,200000,adult
Mary,20,New York,185000,adult
John,6,Paris,105000,young
Linda,45,Moscow,70000,adult
Christopher,41,Tokyo,70000,adult
Sarah,32,Rio de Janeiro,125000,adult
Barbara,60,Sydney,25000,adult
David,57,Mumbai,25000,adult
Thomas,40,Rio de Janeiro,180000,adult
William,80,Rio de Janeiro,30000,senior
Mary,11,Paris,80000,young
David,92,Cape Town,185000,senior
Jennifer,67,Mumbai,135000,senior
Thomas,94,Mumbai,55000,senior
David,83,Paris,50000,senior
Linda,85,Mumbai,200000,senior
John,71,Cape Town,105000,senior
Robert,37,Cairo,105000,adult
William,99,Toronto,115000,senior
Robert,22,New York,120000,adult
Elizabeth,96,Rio de Janeiro,145000,senior
Susan,67,Moscow,120000,senior
Jessica,26,Cape Town,180000,adult
Sarah,77,Moscow,40000,senior
Sarah,70,Mumbai,120000,senior
Joseph,30,Cape Town,75000,adult
Karen,45,Toronto,105000,adult
Susan,86,Tokyo,190000,senior
Michael,1,Tokyo,55000,young
Patricia,2,Cape Town,25000,young
Elizabeth,23,Cairo,55000,adult
James,51,Toronto,140000,adult
Mary,63,Toronto,140000,adult
Patricia,25,Mumbai,150000,adult
Michael,82,Sydney,160000,senior
Thomas,45,Cairo,80000,adult
Susan,78,Toronto,120000,senior
Richard,52,Paris,20000,adult
Michael,30,New York,55000,adult
Richard,49,Toronto,70000,adult
Barbara,24,Moscow,200000,adult
William,6,Cape Town,50000,young
Barbara,12,Cairo,180000,young
John,32,Paris,30000,adult
Joseph,58,Moscow,155000,adult
Robert,56,Cape Town,40000,adult
Robert,83,Moscow,120000,senior
Linda,89,Mumbai,65000,senior
Robert,86,New York,95000,senior
Elizabeth,60,New York,45000,adult
John,4,Sydney,130000,young
Jennifer,53,Rio de Janeiro,125000,adult
Elizabeth,39,New York,75000,adult
Michael,63,Cairo,85000,adult
Christopher,37,Cape Town,150000,adult
David,65,Cairo,130000,adult
Patricia,3,Rio de Janeiro,190000,young
James,81,New York,175000,senior
Karen,96,Cape Town,160000,senior
William,67,Paris,25000,senior
William,88,Toronto,75000,senior
Mary,33,Cairo,35000,adult
Karen,64,Rio de Janeiro,135000,adult
Sarah,45,Toronto,90000,adult
David,67,Mumbai,180000,senior
Robert,50,Moscow,105000,adult
Christopher,95,Cape Town,170000,senior
David,24,Mumbai,195000,adult
Robert,45,Toronto,140000,adult
Mary,41,Rio de Janeiro,85000,adult
Elizabeth,66,Paris,170000,senior
Karen,23,Tokyo,200000,adult
Joseph,11,Paris,45000,young
John,14,New York,45000,young
Richard,4,Sydney,35000,young
Christopher,77,Sydney,25000,senior
Robert,2,New York,180000,young
Karen,62,Paris,125000,adult
Karen,11,Tokyo,185000,young
Susan,43,Sydney,20000,adult
Richard,94,Cape Town,20000,senior
Sarah,90,New York,85000,senior
Sarah,57,Cape Town,75000,adult
Jennifer,87,Cape Town,160000,senior
Sarah,61,Rio de Janeiro,140000,adult
John,22,New York,130000,adult
Joseph,95,Tokyo,95000,senior
Richard,9,Rio de Janeiro,90000,young
Richard,9,Cape Town,110000,young
Thomas,54,New York,35000,adult
Patricia,61,New York,200000,adult
Thomas,84,Cape Town,50000,senior
William,96,Moscow,100000,senior
Robert,40,Mumbai,40000,adult
Elizabeth,37,Mumbai,25000,adult
Mary,63,Mumbai,50000,adult
James,1,Cairo,70000,young
Sarah,41,Rio de Janeiro,130000,adult
Mary,58,Toronto,150000,adult
Elizabeth,37,Sydney,90000,adult
Joseph,26,Cairo,95000,adult
Robert,26,Rio de Janeiro,25000,adult
James,14,Toronto,190000,young
Jennifer,94,Mumbai,20000,senior
Jessica,87,New York,115000,senior
Jennifer,91,Tokyo,195000,senior
Jessica,45,New York,135000,adult
William,13,Cape Town,120000,young
John,3,Rio de Janeiro,155000,young
Jennifer,74,Moscow,105000,senior
Sarah,72,Toronto,170000,senior
Robert,51,Rio de Janeiro,115000,adult
Jennifer,88,Rio de Janeiro,195000,senior
William,62,Cairo,125000,adult
William,5,Toronto,160000,young
Linda,75,Mumbai,80000,senior
Mary,15,Toronto,150000,young
David,52,New York,175000,adult
Linda,69,Cairo,130000,senior
Joseph,53,Paris,160000,adult
Jessica,76,Mumbai,130000,senior
Elizabeth,95,Moscow,185000,senior
Thomas,71,Cairo,40000,senior
Michael,23,Mumbai,135000,adult
Thomas,23,Moscow,170000,adult
Linda,2,Mumbai,110000,young
Richard,52,Sydney,190000,adult
Mary,38,Cape Town,65000,adult
Linda,75,Sydney,70000,senior
Jennifer,78,Tokyo,140000,senior
John,16,Rio de Janeiro,100000,young
Robert,73,Sydney,170000,senior
John,63,Toronto,180000,adult
Joseph,99,Paris,160000,senior
Richard,6,Paris,140000,young
Linda,28,Tokyo,110000,adult
James,35,Mumbai,180000,adult
Jennifer,92,Sydney,20000,senior
Elizabeth,62,New York,75000,adult
Robert,82,Moscow,65000,senior
Joseph,41,Moscow,195000,adult
Jennifer,70,Cairo,45000,senior
Patricia,67,Toronto,115000,senior
Jessica,71,Cape Town,90000,senior
David,8,Cape Town,65000,young
Barbara,53,Cairo,135000,adult
William,54,Mumbai,185000,adult
Sarah,41,Tokyo,145000,adult
Sarah,91,Cairo,40000,senior
Linda,41,Cape Town,135000,adult
Christopher,33,Toronto,195000,adult
Karen,51,Tokyo,60000,adult
Karen,88,Mumbai,150000,senior
Susan,73,Cape Town,95000,senior
Jennifer,19,Cairo,115000,adult
Barbara,87,Paris,95000,senior
Sarah,9,Rio de Janeiro,170000,young
John,75,Cape Town,185000,senior
William,9,Paris,155000,young
Susan,79,Paris,120000,senior
Jennifer,44,Toronto,50000,adult
Jennifer,86,Rio de Janeiro,45000,senior
Susan,51,Moscow,140000,adult
Mary,78,New York,75000,senior
Susan,75,New York,190000,senior
David,34,Moscow,170000,adult
Christopher,58,Cairo,155000,adult
Jessica,44,New York,175000,adult
Linda,33,Mumbai,145000,adult
Thomas,11,Tokyo,190000,young
Patricia,69,Paris,190000,senior
Jennifer,18,Cape Town,55000,young
Michael,17,Rio de Janeiro,105000,young
Jennifer,64,Cairo,160000,adult
Jessica,89,Mumbai,70000,senior
Jennifer,98,New York,80000,senior
Patricia,5,Cape Town,70000,young
James,25,Cape Town,50000,adult
Barbara,67,Mumbai,180000,senior
Robert,55,Sydney,55000,adult
Patricia,97,Cairo,40000,senior
Christopher,69,Sydney,125000,senior
Linda,48,New York,25000,adult
Jennifer,69,Sydney,135000,senior
Karen,57,Mumbai,75000,adult
Richard,15,Mumbai,85000,young
Susan,92,Toronto,90000,senior
Karen,33,Cape Town,30000,adult
Jessica,89,Cape Town,70000,senior
Jessica,16,Mumbai,65000,young
Christopher,3,Moscow,195000,young
Linda,44,Cape Town,105000,adult
David,10,Tokyo,20000,young
William,8,New York,145000,young
Robert,87,Cairo,195000,senior
Sarah,92,Tokyo,120000,senior
Sarah,22,New York,190000,adult
Joseph,67,Toronto,50000,senior
Joseph,74,New York,115000,senior
Susan,60,Mumbai,80000,adult
Joseph,79,New York,35000,senior
Patricia,74,New York,185000,senior
Sarah,40,Rio de Janeiro,180000,adult
Jennifer,36,Cape Town,190000,adult
Michael,79,Tokyo,175000,senior
William,86,Sydney,115000,senior
Elizabeth,47,Cape Town,160000,adult
Richard,65,Toronto,165000,adult
Karen,3,Mumbai,65000,young
Richard,97,Rio de Janeiro,55000,senior
Robert,47,Cairo,135000,adult
Susan,48,Toronto,140000,adult
Christopher,37,Toronto,35000,adult
Christopher,75,Toronto,200000,senior
Patricia,56,Cape Town,125000,adult
Thomas,84,Tokyo,95000,senior
James,83,Tokyo,45000,senior
Joseph,14,Cape Town,160000,young
Karen,92,Toronto,90000,senior
James,22,Cape Town,55000,adult
Linda,10,Rio de Janeiro,130000,young
Joseph,57,Paris,105000,adult
Richard,9,Toronto,30000,young
Barbara,11,Rio de Janeiro,105000,young
Joseph,30,New York,155000,adult
Michael,19,Sydney,130000,adult
Karen,3,Cairo,90000,young
Michael,40,Cape Town,90000,adult
Richard,57,Rio de Janeiro,60000,adult
David,10,Rio de Janeiro,110000,young
Jessica,85,Moscow,190000,senior
Elizabeth,96,Moscow,85000,senior
Elizabeth,71,Cape Town,195000,senior
Thomas,1,Paris,120000,young
Mary,51,Toronto,65000,adult
John,26,Toronto,50000,adult
Christopher,77,Toronto,110000,senior
William,83,Toronto,150000,senior
John,44,Cairo,45000,adult
Christopher,65,Tokyo,80000,adult
Jennifer,16,New York,70000,young
Susan,77,Tokyo,100000,senior
Elizabeth,97,Tokyo,80000,senior
Patricia,15,Sydney,105000,young
Mary,1,Tokyo,125000,young
Sarah,98,Sydney,200000,senior
Thomas,9,Mumbai,125000,young
Jennifer,51,New York,90000,adult
James,88,Moscow,85000,senior
John,21,Tokyo,165000,adult
Karen,41,Paris,70000,adult
John,19,Toronto,60000,adult
Elizabeth,16,Cape Town,195000,young
Jennifer,47,Sydney,180000,adult
Jessica,86,Paris,150000,senior
Christopher,19,Toronto,85000,adult
Patricia,93,Toronto,115000,senior
John,87,New York,55000,senior
Mary,91,Cape Town,175000,senior
Michael,85,Toronto,155000,senior
David,71,Sydney,190000,senior
David,77,Tokyo,110000,senior
Joseph,29,New York,135000,adult
William,59,Toronto,25000,adult
Christopher,28,Tokyo,200000,adult
Barbara,25,Tokyo,115000,adult
Jessica,31,Toronto,130000,adult
Karen,93,New York,30000,senior
Patricia,86,Moscow,80000,senior
Richard,71,Moscow,25000,senior
Jennifer,70,Toronto,50000,senior
Richard,61,Mumbai,75000,adult
Robert,63,Rio de Janeiro,120000,adult
Jessica,96,Rio de Janeiro,200000,senior
Richard,1,Rio de Janeiro,200000,young
Jennifer,96,Tokyo,55000,senior
Jessica,30,Tokyo,190000,adult
Jessica,34,Cairo,105000,adult
Michael,50,Moscow,195000,adult
Richard,25,Toronto,60000,adult
Elizabeth,10,New York,90000,young
Karen,54,Mumbai,150000,adult
Karen,71,Toronto,115000,senior
William,48,Rio de Janeiro,130000,adult
James,44,Moscow,50000,adult
Patricia,42,Cairo,55000,adult
Richard,17,Toronto,105000,young
Jennifer,68,Tokyo,95000,senior
Jennifer,94,Moscow,145000,senior
Robert,11,New York,25000,young
Joseph,9,Cape Town,95000,young
Richard,53,Toronto,160000,adult
Barbara,38,Paris,55000,adult
Jennifer,20,Toronto,80000,adult
Jessica,35,Sydney,185000,adult
Elizabeth,31,Moscow,165000,adult
Karen,89,New York,50000,senior
Robert,79,New York,195000,senior
James,64,Mumbai,105000,adult
Jennifer,60,Toronto,95000,adult
Robert,55,Rio de Janeiro,185000,adult
Thomas,40,Paris,95000,adult
Richard,2,Mumbai,155000,young
Robert,30,New York,165000,adult
Patricia,5,Moscow,55000,young
David,13,Cape Town,155000,young
Christopher,69,Tokyo,80000,senior
Mary,30,Tokyo,105000,adult
Mary,66,Paris,20000,senior
Karen,56,Cairo,135000,adult
Susan,99,Cairo,185000,senior
Sarah,79,Cairo,90000,senior
Robert,59,Moscow,195000,adult
Patricia,42,Sydney,150000,adult
William,75,Cairo,40000,senior
Sarah,96,Tokyo,200000,senior
Joseph,29,Moscow,180000,adult
